Season,Game,Team For,Team Against,ExpG,ActG,Player,Month
2016,217,Tottenham,Sunderland,0,,Kane,January
2016,217,Tottenham,Sunderland,0.105969791,,Rose,January
2016,217,Tottenham,Sunderland,0.33273703,1,Dembele,January
2016,217,Tottenham,Sunderland,0.105969791,1,Eriksen,January
2016,217,Tottenham,Sunderland,0.192,,Kane,January
2016,217,Tottenham,Sunderland,0.828,1,Kane,January
2016,217,Sunderland,Tottenham,0.170731707,1,van Aanholt,January
2016,217,Sunderland,Tottenham,0.333,,Defoe,January
2016,219,Southampton,Wba,0.19,1,Ward-Prowse,January
2016,219,Southampton,Wba,0.105969791,,Long,January
2016,219,Southampton,Wba,0.828,1,Ward-Prowse,January
2016,219,Southampton,Wba,0.170731707,1,Tadic,January
2016,220,Newcastle,West Ham,0.195592287,,Perez,January
2016,220,Newcastle,West Ham,0.105969791,1,Perez,January
2016,220,Newcastle,West Ham,0.105969791,,Mitrovic,January
2016,220,Newcastle,West Ham,0.486725664,1,Wijnaldum,January
2016,220,Newcastle,West Ham,0.338461538,,Mitrovic,January
2016,220,Newcastle,West Ham,0.192,,Mitrovic,January
2016,220,Newcastle,West Ham,0.251748252,,Mitrovic,January
2016,220,Newcastle,West Ham,0.105969791,,Shelvey,January
2016,220,Newcastle,West Ham,0.170731707,,Mitrovic,January
2016,220,Newcastle,West Ham,0.06547619,,Gouffran,January
2016,220,West Ham,Newcastle,0.33273703,,Kouyate,January
2016,220,West Ham,Newcastle,0.506276151,1,Jelavic,January
2016,220,West Ham,Newcastle,0.428315412,,Kouyate,January
2016,215,Liverpool,Man Utd,0.105969791,,Lallana,January
2016,215,Liverpool,Man Utd,0.197435897,,Can,January
2016,215,Liverpool,Man Utd,0.24702381,,Henderson,January
2016,215,Liverpool,Man Utd,0.105969791,,Can,January
2016,215,Man Utd,Liverpool,0.486725664,1,Rooney,January
2016,211,Stoke,Arsenal,0.338461538,,Joselu,January
2016,211,Stoke,Arsenal,0.24702381,,Joselu,January
2016,211,Stoke,Arsenal,0.268115942,,Bojan,January
2016,211,Stoke,Arsenal,0.215909091,,Joselu,January
2016,211,Stoke,Arsenal,0.428315412,,Walters,January
2016,211,Stoke,Arsenal,0.27027027,,Joselu,January
2016,211,Arsenal,Stoke,0.208219178,,Giroud,January
2016,211,Arsenal,Stoke,0.251533742,,Oxlade,January
2016,211,Arsenal,Stoke,0.486725664,,Giroud,January
2016,214,Aston Villa,Leicester,0.208219178,,Kozak,January
2016,214,Aston Villa,Leicester,0.105969791,,Cissokho,January
2016,214,Aston Villa,Leicester,0.125,,Cissokho,January
2016,214,Aston Villa,Leicester,0.3025,,Bacuna,January
2016,214,Aston Villa,Leicester,0.3025,1,Gestede,January
2016,214,Leicester,Aston Villa,0.105969791,,Albrighton,January
2016,214,Leicester,Aston Villa,0.251748252,,Vardy,January
2016,214,Leicester,Aston Villa,0.554744526,1,Okazaki,January
2016,214,Leicester,Aston Villa,0.828,,Mahrez,January
2016,214,Leicester,Aston Villa,0.105969791,,Drinkwater,January
2016,206,Tottenham,Leicester,0.105969791,,Eriksen,January
2016,206,Tottenham,Leicester,0.489813995,,Alderweireld,January
2016,206,Tottenham,Leicester,0.105969791,,Eriksen,January
2016,206,Tottenham,Leicester,0.428315412,,Kane,January
2016,206,Tottenham,Leicester,0.215909091,,Dele Alli,January
2016,206,Leicester,Tottenham,0.105969791,,Drinkwater,January
2016,206,Leicester,Tottenham,0.33273703,1,Huth,January
2016,218,Swansea,Watford,0.215909091,,A Ayew,January
2016,218,Swansea,Watford,0.489813995,1,Williams,January
2016,218,Watford,Swansea,0.105969791,,Jurado,January
2016,218,Watford,Swansea,0.105969791,,Jurado,January
2016,224,Norwich,Liverpool,0.489813995,1,Mbokani,January
2016,224,Norwich,Liverpool,0.070063694,1,Naismith,January
2016,224,Norwich,Liverpool,0.307692308,,Bassong,January
2016,224,Norwich,Liverpool,0.105969791,1,Bassong,January
2016,224,Liverpool,Norwich,0.197435897,1,Firmino,January
2016,224,Liverpool,Norwich,0.356466877,1,Henderson,January
2016,224,Liverpool,Norwich,0.486725664,1,Firmino,January
2016,224,Liverpool,Norwich,0,,Moreno,January
2016,224,Liverpool,Norwich,0.356466877,1,Milner,January
2016,224,Liverpool,Norwich,0.06547619,,Firmino,January
2016,224,Liverpool,Norwich,0.489813995,1,Lallana,January
2016,221,Aston Villa,Wba,0.105969791,,J Ayew,January
2016,221,Aston Villa,Wba,0.105969791,,Bacuna,January
2016,221,Aston Villa,Wba,0.105969791,,Westwood,January
2016,221,Aston Villa,Wba,0.105969791,,Westwood,January
2016,222,Sunderland,Bournemouth,0.356466877,,O'Shea,January
2016,222,Sunderland,Bournemouth,0.105969791,,Borini,January
2016,222,Sunderland,Bournemouth,0.197435897,1,van Aanholt,January
2016,222,Sunderland,Bournemouth,0.105969791,,A Johnson,January
2016,222,Sunderland,Bournemouth,0.486725664,,B Jones,January
2016,222,Bournemouth,Sunderland,0.24702381,,Daniels,January
2016,222,Bournemouth,Sunderland,0.428315412,1,Afobe,January
2016,222,Bournemouth,Sunderland,0.070063694,,Stanislas,January
2016,222,Bournemouth,Sunderland,0.146919431,,Stanislas,January
2016,222,Bournemouth,Sunderland,0.215909091,,Afobe,January
2016,226,Watford,Newcastle,0.383802817,,Deeney,January
2016,226,Watford,Newcastle,0.2,,Capoue,January
2016,226,Watford,Newcastle,0.554744526,1,Ighalo,January
2016,226,Watford,Newcastle,0.356466877,1,Cathcart,January
2016,226,Watford,Newcastle,0.170731707,,Ighalo,January
2016,226,Newcastle,Watford,0.25,,Mitrovic,January
2016,226,Newcastle,Watford,0.486725664,1,Lascelles,January
2016,227,Man Utd,Southampton,0.105969791,,Blind,January
2016,227,Southampton,Man Utd,0.486725664,1,Austin,January
2016,227,Southampton,Man Utd,0.251748252,,Romeu,January
2016,228,Leicester,Stoke,0.338680927,,Okazaki,January
2016,228,Leicester,Stoke,0.338680927,,Vardy,January
2016,228,Leicester,Stoke,0.105969791,1,Drinkwater,January
2016,228,Leicester,Stoke,0.2,1,Vardy,January
2016,228,Leicester,Stoke,0.489813995,1,Ulloa,January
2016,228,Stoke,Leicester,0.486725664,,Joselu,January
2016,228,Stoke,Leicester,0.105969791,,Afellay,January
2016,230,Crystal Palace,Tottenham,0.215909091,,Zaha,January
2016,230,Crystal Palace,Tottenham,0.105969791,,Souare,January
2016,230,Crystal Palace,Tottenham,0.489813995,,F Campbell,January
2016,230,Tottenham,Crystal Palace,0.035714286,,Kane,January
2016,230,Tottenham,Crystal Palace,0.33273703,,Dele Alli,January
2016,230,Tottenham,Crystal Palace,0.06547619,,Dele Alli,January
2016,230,Tottenham,Crystal Palace,0.383802817,,Rose,January
2016,230,Tottenham,Crystal Palace,0.383802817,,Kane,January
2016,230,Tottenham,Crystal Palace,0.105969791,,Eriksen,January
2016,230,Tottenham,Crystal Palace,0.489813995,1,Kane,January
2016,230,Tottenham,Crystal Palace,0.105969791,1,Dele Alli,January
2016,230,Tottenham,Crystal Palace,0.197435897,,Dele Alli,January
2016,230,Tottenham,Crystal Palace,0.15270936,,Bentaleb,January
2016,230,Tottenham,Crystal Palace,0.105969791,1,Chadli,January
2016,225,West Ham,Man CIty,0.338461538,1,E Valencia,January
2016,225,West Ham,Man CIty,0.486725664,1,E Valencia,January
2016,225,Man CIty,West Ham,0.486725664,1,Aguero,January
2016,225,Man CIty,West Ham,0.33273703,,Aguero,January
2016,225,West Ham,Man CIty,0.19,,Payet,January
2016,225,Man CIty,West Ham,0.828,1,Aguero,January
2016,229,Everton,Swansea,0.105969791,,Deulofeu,January
2016,229,Everton,Swansea,0.486725664,,Lukaku,January
2016,229,Swansea,Everton,0.125,1,A Ayew,January
2016,229,Swansea,Everton,0.197435897,,Routledge,January
2016,229,Swansea,Everton,0.105969791,,Sigurdsson,January
2016,229,Swansea,Everton,0.105969791,,Cork,January
2016,229,Swansea,Everton,0.828,1,Sigurdsson,January
2016,223,Arsenal,Chelsea,0.486725664,,Flamini,January
2016,223,Chelsea,Arsenal,0.103225806,,Oscar,January
2016,223,Chelsea,Arsenal,0.428315412,,Willian,January
2016,223,Chelsea,Arsenal,0.758687259,1,D Costa,January
2016,223,Chelsea,Arsenal,0.2,,D Costa,January
2016,223,Chelsea,Arsenal,0.428315412,,Ivanovic,January
2016,223,Chelsea,Arsenal,0.105969791,,Fabregas,January
2016,231,Aston Villa,West Ham,0.105969791,,Gil,February
2016,231,Aston Villa,West Ham,0.105969791,,Veretout,February
2016,231,West Ham,Aston Villa,0.181818182,,Kouyate,February
2016,231,West Ham,Aston Villa,0.215909091,,Noble,February
2016,231,West Ham,Aston Villa,0.105969791,,Payet,February
2016,231,West Ham,Aston Villa,0.428315412,1,Antonio,February
2016,231,West Ham,Aston Villa,0.06547619,,Payet,February
2016,231,West Ham,Aston Villa,0.338680927,1,Kouyate,February
2016,232,Crystal Palace,Bournemouth,0.732110092,1,Dann,February
2016,232,Crystal Palace,Bournemouth,0.383802817,,Chamakh,February
2016,232,Crystal Palace,Bournemouth,0.105969791,,Puncheon,February
2016,232,Bournemouth,Crystal Palace,0.251533742,1,Pugh,February
2016,232,Bournemouth,Crystal Palace,0.307692308,,Ritchie,February
2016,232,Bournemouth,Crystal Palace,0.489813995,1,Afobe,February
2016,232,Bournemouth,Crystal Palace,0.181818182,,Arter,February
2016,234,Leicester,Liverpool,0.758687259,,Okazaki,February
2016,234,Leicester,Liverpool,0.105969791,,Mahrez,February
2016,234,Leicester,Liverpool,0.19,,Fuchs,February
2016,234,Leicester,Liverpool,0.105969791,,Mahrez,February
2016,234,Leicester,Liverpool,0.105969791,1,Vardy,February
2016,234,Leicester,Liverpool,0.383802817,1,Vardy,February
2016,234,Liverpool,Leicester,0.489813995,,Lovren,February
2016,234,Liverpool,Leicester,0.208219178,,Can,February
2016,235,Man CIty,Sunderland,0.383802817,1,Aguero,February
2016,235,Man CIty,Sunderland,0.15270936,,Aguero,February
2016,235,Sunderland,Man CIty,0.33273703,,Defoe,February
2016,235,Sunderland,Man CIty,0.180232558,,B Jones,February
2016,236,Arsenal,Southampton,0.27027027,,Ozil,February
2016,236,Arsenal,Southampton,0.732110092,,Ozil,February
2016,236,Arsenal,Southampton,0.338461538,,Giroud,February
2016,236,Arsenal,Southampton,0.383802817,,Giroud,February
2016,236,Arsenal,Southampton,0.338461538,,A Sanchez,February
2016,236,Arsenal,Southampton,0.352739726,,Walcott,February
2016,236,Arsenal,Southampton,0.208219178,,Walcott,February
2016,236,Arsenal,Southampton,0.489813995,,Giroud,February
2016,236,Arsenal,Southampton,0.383802817,,A Sanchez,February
2016,236,Arsenal,Southampton,0.105969791,,Ramsey,February
2016,236,Southampton,Arsenal,0.170731707,,Mane,February
2016,236,Southampton,Arsenal,0.24702381,,Tadic,February
2016,236,Southampton,Arsenal,0.105969791,,Mane,February
2016,237,Man Utd,Stoke,0.105969791,,Rooney,February
2016,237,Man Utd,Stoke,0.554744526,1,Lingard,February
2016,237,Man Utd,Stoke,0.105969791,,Martial,February
2016,237,Man Utd,Stoke,0.195592287,1,Martial,February
2016,237,Man Utd,Stoke,0.758687259,1,Rooney,February
2016,238,Wba,Swansea,0.489813995,,D Fletcher,February
2016,238,Wba,Swansea,0.19,,Sessegnon,February
2016,238,Wba,Swansea,0.105969791,,Sessegnon,February
2016,238,Wba,Swansea,0.146919431,,Anichebe,February
2016,238,Wba,Swansea,0.105969791,,Anichebe,February
2016,238,Wba,Swansea,0.758687259,1,Rondon,February
2016,238,Swansea,Wba,0.105969791,,Sigurdsson,February
2016,238,Swansea,Wba,0.356466877,,Paloschi,February
2016,238,Swansea,Wba,0.192,1,Sigurdsson,February
2016,238,Swansea,Wba,0.486725664,,Williams,February
2016,239,Tottenham,Norwich,0.103225806,,Eriksen,February
2016,239,Tottenham,Norwich,0.758687259,1,Dele Alli,February
2016,239,Tottenham,Norwich,0.24702381,,Kane,February
2016,239,Tottenham,Norwich,0.828,1,Kane,February
2016,239,Tottenham,Norwich,0.105969791,,Eriksen,February
2016,239,Tottenham,Norwich,0.33273703,1,Kane,February
2016,239,Norwich,Tottenham,0.192,,Mbokani,February
2016,239,Norwich,Tottenham,0.554744526,,Naismith,February
2016,239,Norwich,Tottenham,0.758687259,,Naismith,February
2016,233,Chelsea,Watford,0.105969791,,Matic,February
2016,233,Chelsea,Watford,0.105969791,,Oscar,February
2016,233,Chelsea,Watford,0.428315412,,Ivanovic,February
2016,233,Chelsea,Watford,0.489813995,,D Costa,February
2016,233,Watford,Chelsea,0.338461538,,Prodl,February
2016,233,Watford,Chelsea,0.105969791,,Ighalo,February
2016,233,Watford,Chelsea,0.146919431,,Capoue,February
2016,240,Newcastle,Everton,0.105969791,,Shelvey,February
2016,240,Newcastle,Everton,0.383802817,,Mitrovic,February
